match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-2111,0:00:00,1,0,0,0,1,0,0X,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-2111,0:00:00,1,0,0,0,1,0,0Y,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-2111,0:00:00,1,0,0,0,1,0,1,2,2,0,nan,0,15,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,19.11,18.957,3,B,NCTL,ND
2023-wimbledon-2111,0:00:25,1,0,0,0,1,0,2,1,2,0,nan,15,15,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,20.737,14.142999999999999,2,C,CTL,D
2023-wimbledon-2111,0:00:53,1,0,0,0,1,0,3,2,2,0,nan,15,30,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,28.329,25.006999999999998,3,C,CTL,D
2023-wimbledon-2111,0:01:41,1,0,0,0,1,0,4,2,2,0,nan,15,40,1,5,1,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21410.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,25.261999999999997,23.193,3,C,CTL,ND
2023-wimbledon-2111,0:02:09,1,0,0,0,1,0,5,1,2,0,nan,30,40,4,5,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,0,0,0,2,nan,nan,nan,nan,nan,nan,2,0,F,67.91,51.744,4,BC,CTL,D
2023-wimbledon-2111,0:03:11,1,0,0,0,1,0,6,1,2,0,nan,40,40,6,4,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,34.974000000000004,32.117,2,B,NCTL,ND
2023-wimbledon-2111,0:03:55,1,0,0,0,1,0,7,2,2,0,nan,40,AD,5,6,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,12.477,10.287,3,W,CTL,D
2023-wimbledon-2111,0:04:29,1,0,0,0,1,0,8,1,2,0,nan,40,40,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,27.893,27.829,2,BC,CTL,D
2023-wimbledon-2111,0:05:07,1,0,0,0,1,0,9,1,2,0,nan,AD,40,10,5,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,0,0,0,2,nan,nan,nan,nan,nan,nan,2,0,F,10.109,11.679,4,B,NCTL,ND
2023-wimbledon-2111,0:05:50,1,1,0,0,1,1,10,1,2,0,nan,0,0,16,1,6,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22021.0,0,1,0,1,nan,nan,nan,nan,nan,nan,1,0,0,19.452,15.003,2,B,NCTL,ND
2023-wimbledon-2111,0:07:13,1,1,0,0,2,0,11,1,1,0,nan,15,0,19,1,7,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,0,0,0,1,nan,nan,nan,nan,nan,nan,2,0,F,39.251999999999995,59.32,3,B,NCTL,D
2023-wimbledon-2111,0:08:04,1,1,0,0,2,0,12,1,1,0,nan,30,0,21,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,16.307000000000002,13.477,3,BC,NCTL,ND
2023-wimbledon-2111,0:08:36,1,1,0,0,2,0,13,2,1,0,nan,30,15,21,4,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22010.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,B,25.569000000000003,27.011999999999997,4,BC,NCTL,D
2023-wimbledon-2111,0:09:16,1,1,0,0,2,0,14,1,1,0,nan,40,15,23,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,42.032,42.391999999999996,3,B,NCTL,ND
2023-wimbledon-2111,0:10:00,1,2,0,0,2,1,15,1,1,0,nan,0,0,28,3,10,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11012.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,14.12,20.63,3,W,NCTL,ND
2023-wimbledon-2111,0:10:35,1,2,0,0,3,0,16,2,2,0,nan,0,15,28,6,10,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21010.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,42.93899999999999,14.511,3,BW,NCTL,D
2023-wimbledon-2111,0:11:01,1,2,0,0,3,0,17,2,2,0,nan,0,30,26,7,10,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,0,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,9.052,7.598,3,C,CTL,ND
