match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-1110,0:00:00,1,0,0,0,1,0,0X,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-1110,0:00:00,1,0,0,0,1,0,0Y,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-1110,0:00:00,1,0,0,0,1,0,1,2,2,0,nan,0,15,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,15.982000000000001,15.225,0,BC,NCTL,ND
2023-wimbledon-1110,0:00:21,1,0,0,0,1,0,2,2,2,0,nan,0,30,1,5,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22410.0,0,0,0,2,nan,nan,nan,nan,nan,nan,2,0,B,20.454,17.445,0,C,NCTL,ND
2023-wimbledon-1110,0:00:55,1,0,0,0,1,0,3,2,2,0,nan,0,40,1,8,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24000.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,S,0,1.476,1.047,0,W,CTL,nan
2023-wimbledon-1110,0:01:13,1,0,1,0,1,2,4,2,2,0,nan,0,0,1,13,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21012.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,F,7.042999999999999,6.5489999999999995,0,BW,NCTL,ND
2023-wimbledon-1110,0:02:15,1,0,1,0,2,0,5,2,1,0,nan,0,15,1,14,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12020.0,0,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,8.597999999999999,11.002,0,B,NCTL,D
2023-wimbledon-1110,0:02:43,1,0,1,0,2,0,6,2,1,0,nan,0,30,1,15,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,0,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,9.24,10.405999999999999,0,BW,CTL,D
2023-wimbledon-1110,0:03:11,1,0,1,0,2,0,7,1,1,0,nan,15,30,5,15,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13000.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,0.772,1.138,0,W,CTL,nan
2023-wimbledon-1110,0:03:34,1,0,1,0,2,0,8,1,1,0,nan,30,30,9,15,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13000.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,0.8009999999999999,0.903,0,W,CTL,nan
2023-wimbledon-1110,0:03:54,1,0,1,0,2,0,9,1,1,0,nan,40,30,10,13,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,0,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,15.784,20.275,0,W,CTL,D
2023-wimbledon-1110,0:04:24,1,1,1,0,2,1,10,1,1,0,nan,0,0,15,13,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11012.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,13.575999999999999,17.094,0,BC,NCTL,ND
2023-wimbledon-1110,0:05:04,1,1,1,0,3,0,11,2,2,0,nan,0,15,15,17,4,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23000.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,1.218,0.7090000000000001,0,C,CTL,nan
2023-wimbledon-1110,0:05:21,1,1,1,0,3,0,12,2,2,0,nan,0,30,14,19,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,5.318,3.907,0,BC,NCTL,ND
2023-wimbledon-1110,0:05:47,1,1,1,0,3,0,13,1,2,0,nan,15,30,17,19,5,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12010.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,B,1.521,1.617,0,B,NCTL,nan
2023-wimbledon-1110,0:06:06,1,1,1,0,3,0,14,2,2,0,nan,15,40,17,22,5,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21010.0,0,0,0,2,nan,nan,nan,nan,nan,nan,2,0,F,13.717,13.335,0,BC,NCTL,ND
2023-wimbledon-1110,0:06:43,1,1,2,0,3,2,15,2,2,0,nan,0,0,16,26,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12032.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,5.065,6.425,0,B,NCTL,D
2023-wimbledon-1110,0:08:36,1,1,2,0,4,0,16,2,1,0,nan,0,15,15,28,5,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,0,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,21.54,29.767,0,BC,CTL,ND
2023-wimbledon-1110,0:09:11,1,1,2,0,4,0,17,2,1,0,nan,0,30,13,29,5,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12020.0,0,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,22.18,26.791,0,BW,NCTL,D
