match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-2223,0:00:00,1,0,0,0,1,0,0X,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-2223,0:00:00,1,0,0,0,1,0,0Y,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-2223,0:00:00,1,0,0,0,1,0,1,1,1,117,nan,15,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,73,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,3.785,3.397,1,BC,NCTL,ND
2023-wimbledon-2223,0:00:30,1,0,0,0,1,0,2,2,1,156,nan,15,15,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,97,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,14.16,14.751,4,C,CTL,ND
2023-wimbledon-2223,0:00:58,1,0,0,0,1,0,3,1,1,138,nan,30,15,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,86,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,1.084,0.975,1,BC,NCTL,nan
2023-wimbledon-2223,0:01:20,1,0,0,0,1,0,4,2,1,125,nan,30,30,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22010.0,78,0,0,1,nan,nan,nan,nan,nan,nan,2,0,B,19.324,20.986,8,BC,CTL,D
2023-wimbledon-2223,0:01:58,1,0,0,0,1,0,5,2,1,130,nan,30,40,2,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,81,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,4.166,4.1530000000000005,2,B,NCTL,D
2023-wimbledon-2223,0:02:30,1,0,0,0,1,0,6,1,1,152,nan,40,40,4,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,95,0,1,1,nan,nan,nan,nan,nan,nan,1,0,0,4.379,5.037,1,C,NCTL,D
2023-wimbledon-2223,0:03:02,1,0,0,0,1,0,7,2,1,154,nan,40,AD,3,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,96,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,10.829,12.085999999999999,4,W,CTL,D
2023-wimbledon-2223,0:03:27,1,0,0,0,1,0,8,1,1,140,nan,40,40,4,6,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22020.0,87,0,1,1,nan,nan,nan,nan,nan,nan,1,0,0,2.428,3.38,1,BW,NCTL,ND
2023-wimbledon-2223,0:04:04,1,0,0,0,1,0,9,1,1,128,nan,AD,40,5,4,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,80,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,28.605999999999998,28.868000000000002,7,BC,NCTL,D
2023-wimbledon-2223,0:04:53,1,0,0,0,1,0,10,2,1,135,nan,40,40,5,7,5,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21010.0,84,0,0,1,nan,nan,nan,nan,nan,nan,1,0,F,17.223,18.139,6,B,CTL,D
2023-wimbledon-2223,0:05:24,1,0,0,0,1,0,11,2,1,0,nan,40,AD,1,8,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15000.0,0,0,0,1,nan,nan,nan,nan,nan,nan,0,0,0,3.5780000000000003,3.4160000000000004,0,nan,nan,nan
2023-wimbledon-2223,0:05:57,1,0,0,0,1,0,12,1,1,135,nan,40,40,3,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,84,0,1,1,nan,nan,nan,nan,nan,nan,1,0,0,4.89,4.181,1,B,NCTL,D
