x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,labels
0.5,0.5,1.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777254901960783,0.5740740740740742,0.05,,1
0.5,0.3125,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.003816008780635172,0.0,0.14884183006535948,0.5,0.2,1.0,0
0.5,0.5,1.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.004052640505886664,0.14734920457509035,0.0036287581699346394,0.8703703703703705,0.05,,1
0.5,0.3125,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.012923236977650932,0.3113085702221726,0.35390326797385624,0.16666666666666652,0.30000000000000004,0.0,0
0.5,0.5,1.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.013911006880879383,0.243178967499969,0.03410196078431372,0.6296296296296295,0.05,0.0,1
0.5,0.375,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.032844895894929324,0.6935782323062977,0.762164705882353,0.18518518518518512,0.9500000000000001,1.0,1
0.5,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.03378600965189359,0.5025644846813954,0.03220915032679738,0.5740740740740742,0.05,1.0,0
0.5,0.6875,0.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.043653140164858585,0.716459893446593,0.39433202614379087,0.12962962962962954,0.6000000000000001,1.0,1
0.5,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.05188962547745219,0.458769544105411,0.3281777777777778,0.8888888888888886,0.5,0.0,1
0.5,0.3125,0.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.06248443721088011,0.6913180085193051,0.42385359477124174,0.2592592592592593,0.55,0.0,0
0.5,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.06274478366240953,0.45989965599890725,0.004590849673202614,0.8703703703703705,0.05,,0
0.5,0.625,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.06420813693501598,0.2967413037268855,0.05339607843137255,0.9814814814814812,0.05,0.0,0
0.5,0.5,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.07126223692764379,0.21144890279795836,0.28020915032679733,0.20370370370370372,0.25,0.0,1
0.5,0.3125,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.07364015377453378,0.262459173155496,0.09049934640522875,,0.0,0.0,0
0.5,0.5,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0739850483806193,0.23551656048582395,0.008020915032679737,0.5,0.05,,1
0.5,0.3125,1.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.07536978218023913,0.09894688474100567,0.050206535947712426,0.8518518518518519,0.05,1.0,1
0.5,0.1875,1.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08913850070345095,0.3733405362443029,0.5526169934640522,0.8518518518518519,0.65,1.0,1
0.5,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.094381517360984,0.49133166921252314,0.2067346405228758,0.38888888888888884,0.35000000000000003,1.0,0
0.5,0.6875,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.09563401578472801,0.4881462439303056,0.044841830065359474,0.8888888888888886,0.15000000000000002,0.0,0
0.5,0.875,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.09835811608152296,0.22209182469604957,0.10454379084967319,0.9074074074074072,0.15000000000000002,0.0,0
0.5,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.10885059361568633,0.34854637805347544,0.41970196078431365,0.37037037037037024,0.6000000000000001,1.0,1
0.5,0.8125,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.11176673164157973,0.3886218844305354,0.11233464052287581,0.2592592592592593,0.05,0.0,0
0.5,0.5,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.11518809644469852,0.40541832768277386,0.13283137254901958,0.12962962962962954,0.2,0.0,0
0.5,0.6875,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.11751909937656047,0.20881611465047253,0.08859607843137253,0.7407407407407407,0.15000000000000002,,1
0.5,0.5,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.1243468783944924,0.3030438508252301,0.27102745098039216,0.6296296296296295,0.25,1.0,1
0.5,0.3125,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.1254931760875135,0.24823963339666935,0.04053333333333333,0.16666666666666652,0.05,0.0,1
0.5,0.1875,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.12854670486456055,0.2656445984377135,0.11790849673202611,0.8703703703703705,0.15000000000000002,1.0,1
0.5,0.5,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.13025957830061302,0.1424313550165791,0.063518954248366,0.4629629629629628,0.1,1.0,1
0.5,0.3125,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.14494982015473343,0.46869217490654846,0.590002614379085,0.8148148148148147,0.8,0.0,1
0.5,0.125,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.1463631662871451,0.4291817244762367,0.0513673202614379,0.5555555555555556,0.05,1.0,0
0.5,0.3125,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.15184281466992966,0.5199197744743739,0.21633464052287585,0.6666666666666667,0.30000000000000004,0.0,1
0.5,0.1875,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.15294322952297829,0.19255368031494113,0.0386718954248366,0.5740740740740742,0.05,1.0,0
0.5,0.375,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.15450943253237706,0.19623585807781635,0.057568627450980396,0.6666666666666667,0.05,0.0,0
0.5,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.15628056170906876,0.10690113383753712,0.06588235294117646,0.2777777777777777,0.1,1.0,1
0.5,0.375,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.1600736290697177,0.17176458899941632,0.1479111111111111,0.8148148148148147,0.15000000000000002,0.0,0
0.5,0.5,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.16676788386795435,0.29529451212696994,0.2656104575163398,0.9444444444444444,0.15000000000000002,0.0,0
0.5,0.625,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.18658514643585708,0.7300088173565318,0.7980026143790848,0.2592592592592593,1.0,0.0,1
0.5,0.5,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.18863492364631446,0.6880146045229314,0.07718692810457516,0.9259259259259258,0.05,0.0,0
0.5,0.625,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.1907695067800918,0.5781764216435057,0.08062745098039215,0.33333333333333326,0.15000000000000002,0.0,0
