match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,match_victor
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:00:00,1,1,1,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.727,5.42,1,114.0,W,1.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:00:16,1,1,2,0,0,0,0,0,15,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.067999999999998,11.969000000000001,3,123.0,W,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:00:39,1,1,3,0,0,0,0,0,30,2,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.276,7.917999999999999,1,105.0,BC,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:01:08,1,1,4,0,0,0,0,0,40,2,1,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.5,27.834,7,119.0,C,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:02:20,1,2,5,0,0,0,1,0,0,1,2,2,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.328000000000003,32.599000000000004,9,93.0,C,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:03:04,1,2,6,0,0,0,1,15,0,1,2,1,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.109,11.737,2,81.0,B,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:03:56,1,2,7,0,0,0,1,15,15,1,1,2,2,5,2,1,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48.403,50.708999999999996,13,108.0,W,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:04:38,1,2,8,0,0,0,1,30,15,1,2,2,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.89,19.457,5,96.0,C,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:05:18,1,2,9,0,0,0,1,40,15,1,1,2,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.616999999999997,18.662,5,118.0,C,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:05:58,1,3,10,0,0,1,1,0,0,2,1,1,4,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.95,14.828,3,128.0,BC,1.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:06:23,1,3,11,0,0,1,1,0,15,2,1,1,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,7.1610000000000005,1,124.0,C,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:06:43,1,3,12,0,0,1,1,0,30,2,2,2,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.973,7.962000000000001,2,110.0,BW,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:07:18,1,3,13,0,0,1,1,15,30,2,1,1,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5539999999999999,1.008,1,121.0,W,1.0,nan,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:07:36,1,3,14,0,0,1,1,15,40,2,1,2,6,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.739,12.107999999999999,4,124.0,BC,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:08:05,1,3,15,0,0,1,1,30,40,2,1,2,7,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.284,4.838,2,128.0,C,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:08:30,1,3,16,0,0,1,1,40,40,2,1,1,7,9,2,1,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,46.106,22.344,7,115.0,W,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:09:02,1,3,17,0,0,1,1,40,50,2,2,2,8,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.588,6.8660000000000005,2,102.0,BW,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:09:38,1,3,18,0,0,1,1,40,40,2,1,1,8,10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.052,21.115,5,125.0,BC,1.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:10:11,1,3,19,0,0,1,1,40,50,2,1,1,8,11,2,1,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.378,13.196,5,121.0,C,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:11:57,1,4,20,0,0,1,2,0,0,1,1,2,9,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,2.7060000000000004,1,114.0,C,1.0,nan,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:12:18,1,4,21,0,0,1,2,15,0,1,2,1,9,12,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.701,9.439,2,83.0,BW,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:12:51,1,4,22,0,0,1,2,15,15,1,1,2,10,12,2,1,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.582000000000001,13.835,3,105.0,W,1.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:13:14,1,4,23,0,0,1,2,30,15,1,2,1,10,13,2,1,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.578,20.125999999999998,6,97.0,BW,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:13:58,1,4,24,0,0,1,2,30,30,1,1,2,11,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,5.542999999999999,1,122.0,C,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:14:19,1,4,25,0,0,1,2,40,30,1,2,2,12,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.865,11.036,1,84.0,W,1.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:15:01,1,5,26,0,0,2,2,0,0,2,1,2,13,13,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.734000000000002,13.52,4,117.0,W,1.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:15:30,1,5,27,0,0,2,2,15,0,2,1,1,13,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.209,6.271,1,122.0,W,1.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:15:47,1,5,28,0,0,2,2,15,15,2,1,1,13,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1579999999999995,5.327000000000001,1,127.0,BC,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:16:02,1,5,29,0,0,2,2,15,30,2,2,2,14,15,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.603,6.518,2,97.0,BC,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:16:40,1,5,30,0,0,2,2,30,30,2,1,1,14,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.848,4.498,1,120.0,C,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:16:57,1,5,31,0,0,2,2,30,40,2,1,2,15,16,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.08,8.276,2,128.0,C,1.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:17:25,1,5,32,0,0,2,2,40,40,2,1,1,15,17,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747,0.871,1,126.0,C,1.0,nan,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:17:42,1,5,33,0,0,2,2,40,50,2,2,2,16,17,2,1,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.821999999999996,56.167,16,95.0,BW,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:18:39,1,5,34,0,0,2,2,40,40,2,1,1,16,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.893,6.767,1,123.0,C,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:18:58,1,5,35,0,0,2,2,40,50,2,2,1,16,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127,2.969,1,113.0,C,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:21:01,1,6,36,0,0,2,3,0,0,1,1,2,17,19,2,1,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.164,9.773,3,103.0,W,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:21:22,1,6,37,0,0,2,3,15,0,1,1,2,18,19,2,1,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.032,6.982,3,117.0,BC,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:21:43,1,6,38,0,0,2,3,30,0,1,1,2,19,19,2,1,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.013,22.848000000000003,7,113.0,B,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:22:11,1,6,39,0,0,2,3,40,0,1,2,2,20,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.735,2.5989999999999998,1,85.0,W,0.0,nan,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:22:50,1,7,40,0,0,3,3,0,0,2,1,1,20,20,2,1,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.315,14.64,5,126.0,C,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:23:15,1,7,41,0,0,3,3,0,15,2,1,1,20,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.210999999999999,12.280999999999999,3,128.0,BW,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:23:35,1,7,42,0,0,3,3,0,30,2,1,1,20,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.738999999999999,9.582,1,128.0,C,0.0,0.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:23:54,1,7,43,0,0,3,3,0,40,2,1,1,20,23,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737,1.087,1,124.0,W,1.0,nan,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:25:49,1,8,44,0,0,3,4,0,0,1,1,2,21,23,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,35.821,46.354,7,102.0,W,1.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:26:21,1,8,45,0,0,3,4,15,0,1,2,1,21,24,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.552,15.243,4,91.0,BW,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:27:01,1,8,46,0,0,3,4,15,15,1,2,2,22,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.797999999999999,6.83,1,103.0,BW,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:27:46,1,8,47,0,0,3,4,30,15,1,2,1,22,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.673,61.393,10,93.0,BW,0.0,1.0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:28:39,1,8,48,0,0,3,4,30,30,1,2,1,22,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.928,35.181999999999995,10,98.0,C,0.0,0.0,1
