match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,10.67,15.447,1,114,Wide,True,True,4,8
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,15,1,1,2,0,0,0,0,15,0,1,1,1,2,0,0,0,True,False,True,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.552,0.911,1,131,Center,True,,4,8
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,29,1,1,3,0,0,0,0,30,0,1,1,2,2,1,0,0,False,False,False,True,Backhand,0,0,False,False,True,False,False,False,False,False,False,False,False,False,17.678,23.801,6,132,Center,True,True,4,8
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,57,1,1,4,0,0,0,0,30,15,1,1,1,3,1,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,127,NA,False,,4,8
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,73,1,1,5,0,0,0,0,40,15,1,2,1,4,1,1,0,False,False,True,False,Backhand,0,0,False,False,True,False,True,False,False,False,False,False,False,False,29.48,39.243,7,99,Body/Center,False,True,4,8
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,151,1,2,6,0,0,1,0,0,0,2,1,2,4,2,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.372,0.556,1,125,Center,False,,4,8
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,173,1,2,7,0,0,1,0,0,15,2,1,2,4,3,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,33.986,29.908,9,123,Body/Wide,False,False,4,8
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,208,1,2,8,0,0,1,0,0,30,2,1,2,4,4,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.221,1.393,1,113,Wide,True,,4,8
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,230,1,2,9,0,0,1,0,0,40,2,1,2,4,5,2,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,14.213,10.1,1,123,Wide,False,True,4,8
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,256,1,3,10,0,0,1,1,0,0,1,1,2,4,6,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,4.415,7.467,2,120,Body/Wide,False,True,4,8
