match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,7.118,5.543,1,124,Center,True,True,3,16
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,35,1,1,2,0,0,0,0,0,15,2,1,2,0,2,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,6.934,4.335,1,119,Center,False,False,3,16
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,56,1,1,3,0,0,0,0,0,30,2,1,1,1,2,0,0,False,False,False,False,,0,0,False,False,False,True,False,False,False,False,False,False,False,False,13.848,11.198,2,110,Wide,True,False,3,16
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,84,1,1,4,0,0,0,0,15,30,2,1,2,1,3,0,0,False,False,False,True,Backhand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,11.017,8.471,3,120,Body/Center,False,False,3,16
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,108,1,1,5,0,0,0,0,15,40,2,1,2,1,4,2,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,3.868,3.419,1,112,Wide,True,False,3,16
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,155,1,2,6,0,0,0,1,0,0,1,1,2,1,5,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,59.314,64.077,16,124,Center,False,True,3,16
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,198,1,2,7,0,0,0,1,0,15,1,2,2,1,6,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,18.501,15.536,4,93,Body/Wide,False,False,3,16
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,238,1,2,8,0,0,0,1,0,30,1,2,2,1,7,0,0,False,False,False,True,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,33.307,29.811,8,96,Body,False,True,3,16
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,282,1,2,9,0,0,0,1,0,40,1,2,1,2,7,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,True,False,False,False,True,7.697,8.033,3,93,Body/Wide,False,False,3,16
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,319,1,2,10,0,0,0,1,15,40,1,1,1,3,7,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,True,False,False,False,True,4.474,6.935,1,116,Wide,True,False,3,16
