match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,8.008,5.212,1,109,Wide,True,,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,31,1,1,2,0,0,0,0,0,15,2,2,1,1,1,0,0,False,False,True,False,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,14.804,13.208,4,105,Body/Center,False,True,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,75,1,1,3,0,0,0,0,15,15,2,1,2,1,2,0,0,False,False,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.918,0.587,1,125,Center,False,,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,98,1,1,4,0,0,0,0,15,30,2,2,1,2,2,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,34.413,32.779,6,87,Body,False,False,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,159,1,1,5,0,0,0,0,30,30,2,1,2,2,3,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,3.832,2.376,1,112,Wide,False,False,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,183,1,1,6,0,0,0,0,30,40,2,2,2,2,4,2,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,73.453,73.784,19,88,Wide,False,True,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,315,1,2,7,0,0,0,1,0,0,1,1,1,3,4,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,3.651,8.25,1,109,Wide,True,True,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,335,1,2,8,0,0,0,1,15,0,1,2,2,3,5,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,38.279,53.489,12,85,Wide,False,True,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,390,1,2,9,0,0,0,1,15,15,1,1,2,3,6,0,0,False,False,False,True,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,31.953,28.995,10,126,Body/Center,False,False,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,433,1,2,10,0,0,0,1,15,30,1,2,1,4,6,0,0,False,False,True,False,Forehand,0,0,False,False,True,False,True,False,False,False,False,False,False,False,41.102,37.596,11,92,Body/Wide,False,False,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,490,1,2,11,0,0,0,1,30,30,1,1,1,5,6,0,0,True,False,True,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.01,0.848,1,125,Center,False,,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,514,1,2,12,0,0,0,1,40,30,1,1,1,6,6,1,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.677,7.35,1,131,Wide,False,True,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,551,1,3,13,0,0,1,1,0,0,2,2,2,6,7,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,27.366,18.752,5,89,Body/Center,False,False,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,594,1,3,14,0,0,1,1,0,15,2,2,1,7,7,0,0,False,False,False,False,,0,1,False,True,False,False,False,False,False,False,False,False,False,False,9.225,6.206,0,,Body/Center,True,False,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,669,1,3,15,0,0,1,1,15,15,2,2,2,7,8,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.338,0.838,1,105,Body/Wide,False,,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,710,1,3,16,0,0,1,1,15,30,2,1,2,7,9,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.372,3.732,1,124,Wide,True,True,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,732,1,3,17,0,0,1,1,15,40,2,1,2,7,10,2,0,False,False,False,True,Forehand,0,0,False,False,False,True,False,True,False,False,False,False,False,False,53.415,47.626,13,124,Center,True,False,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,852,1,4,18,0,0,1,2,0,0,1,2,1,8,10,0,0,False,False,True,False,Forehand,0,0,False,False,False,True,False,False,False,False,False,False,False,False,20.34,25.659,7,99,Body/Center,False,True,5,4
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,890,1,4,19,0,0,1,2,15,0,1,1,1,9,10,0,0,False,False,True,False,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.859,8.93,3,126,Body/Center,False,False,5,4
