x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,labels
1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058851155008952424,0.3818181818181816,0.0625,0.0,0
1.0,0.3125,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0009556474523537699,0.0,0.02515483283923802,0.8727272727272728,0.0625,,0
1.0,0.125,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0033744041661024184,0.11095265259555051,0.06971146790337257,0.8363636363636362,0.0625,,0
1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.005143532657070995,0.10497275606349707,0.04992808711732073,0.36363636363636354,0.0625,1.0,0
1.0,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.00628568316744842,0.10877903888899818,0.03083448296104964,,0.0,,0
1.0,0.3125,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.011161750198671537,0.15892951983791334,0.1445448941853298,0.6909090909090907,0.1875,0.0,1
1.0,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.01247498232558229,0.14962527293113284,0.03604449793067011,0.18181818181818166,0.0625,0.0,1
1.0,0.6875,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.023385652179989422,0.3489879418533746,0.32831899967712586,0.32727272727272716,0.4375,0.0,1
1.0,0.8125,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.034076566493159384,0.46766134901744805,0.3216266987584021,0.09090909090909083,0.375,1.0,0
1.0,0.625,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.036414842559130384,0.48858115152349674,0.06726055945287505,0.6909090909090907,0.0625,1.0,1
1.0,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04144512400525678,0.3685701359246219,0.14924124570724123,0.47272727272727266,0.125,0.0,1
1.0,0.6875,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04191162261033921,0.1599032200955997,0.010258592855675248,0.7636363636363634,0.0625,,0
1.0,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.042243183602381267,0.11894879713594432,0.006149285274002759,0.927272727272727,0.0625,,0
1.0,0.3125,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04495687538463244,0.07167024017939691,0.07869324018902815,0.2545454545454544,0.0625,0.0,0
1.0,0.1875,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04751683467202691,0.11439502724393652,0.07401156476562272,0.8,0.0625,0.0,0
1.0,0.5,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.049505718704232655,0.14821881700336373,0.0566203880360445,0.6727272727272726,0.0625,0.0,1
1.0,0.6875,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.05264398204751442,0.15688376576115823,0.09162288297279053,0.6909090909090907,0.1875,0.0,1
1.0,0.875,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.05409793482802442,0.1343116234238842,0.040329918694414275,0.5999999999999999,0.0625,0.0,1
1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.05746896555380083,0.16251942482837306,0.09871143855117556,0.47272727272727266,0.125,0.0,0
1.0,0.8125,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.08062329611143534,0.5710211066742729,0.7011799583198804,0.8363636363636362,0.8125,0.0,1
1.0,0.5,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.08749836749584222,0.6816590278733994,0.20542135078810647,0.636363636363636,0.3125,1.0,0
