match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.649,0.489,1,112,Wide,True,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,27,1,1,2,0,0,0,0,15,0,1,2,1,2,0,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,25.325,22.588,5,89,Wide,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,70,1,1,3,0,0,0,0,30,0,1,1,1,3,0,0,0,False,False,True,False,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,9.286,7.28,3,108,Wide,True,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,96,1,1,4,0,0,0,0,40,0,1,1,1,4,0,1,0,False,False,False,False,,0,0,False,False,True,False,True,False,False,False,False,False,False,False,8.427,7.461,1,104,Center,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,156,1,2,5,0,0,1,0,0,0,2,1,2,4,1,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,29.482,26.312,7,121,Center,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,185,1,2,6,0,0,1,0,0,15,2,1,2,4,2,0,0,False,False,False,False,,0,0,False,False,False,True,False,True,False,False,False,False,False,False,22.372,16.829,5,124,Body/Center,False,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,212,1,2,7,0,0,1,0,0,30,2,2,1,5,2,0,0,False,False,False,False,,0,0,False,False,True,False,True,False,False,False,False,False,False,False,9.871,7.444,2,94,Body/Center,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,240,1,2,8,0,0,1,0,15,30,2,1,2,5,3,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.556,0.575,1,123,Center,False,,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,263,1,2,9,0,0,1,0,15,40,2,1,2,5,4,2,0,False,False,False,False,,0,0,False,False,False,True,False,True,False,False,False,False,False,False,19.863,16.794,3,116,Wide,True,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,303,1,3,10,0,0,1,1,0,0,1,1,1,6,4,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.033,5.318,1,110,Body/Wide,False,,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,326,1,3,11,0,0,1,1,15,0,1,1,2,6,5,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,9.161,7.733,2,112,Center,False,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,350,1,3,12,0,0,1,1,15,15,1,1,1,7,5,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.999,0.175,1,108,Wide,False,,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,373,1,3,13,0,0,1,1,30,15,1,2,2,7,6,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,10.515,18.109,2,92,Body/Wide,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,413,1,3,14,0,0,1,1,30,30,1,1,1,8,6,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,40.059,42.658,9,104,Body/Wide,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,454,1,3,15,0,0,1,1,40,30,1,1,2,8,7,0,0,False,False,False,True,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,36.047,48.763,12,98,Wide,True,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,508,1,3,16,0,0,1,1,40,40,1,2,1,9,7,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,12.179,20.323,3,102,Wide,False,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,550,1,3,17,0,0,1,1,AD,40,1,1,2,9,8,0,0,False,False,False,True,Backhand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,30.537,28.366,6,116,Center,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,588,1,3,18,0,0,1,1,40,40,1,1,1,10,8,0,0,False,False,False,False,,0,0,False,False,True,False,True,False,False,False,False,False,False,False,10.748,7.385,1,119,Center,False,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,617,1,3,19,0,0,1,1,AD,40,1,2,1,11,8,1,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,6.23,8.147,1,95,Body/Wide,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,756,1,4,20,0,0,2,1,0,0,2,1,1,12,8,0,0,False,False,True,False,Backhand,0,0,False,False,False,True,False,False,False,False,False,False,False,False,42.322,43.695,10,123,Center,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,795,1,4,21,0,0,2,1,15,0,2,1,2,12,9,0,0,False,False,False,True,Forehand,0,0,False,False,False,True,False,True,False,False,False,False,False,False,18.545,10.328,3,122,Wide,True,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,820,1,4,22,0,0,2,1,15,15,2,1,2,12,10,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,11.707,7.74,1,127,Center,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,840,1,4,23,0,0,2,1,15,30,2,2,2,12,11,0,0,False,False,False,True,Backhand,0,0,False,False,True,False,False,False,False,False,False,False,False,False,21.642,16.791,5,99,Wide,True,False,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,885,1,4,24,0,0,2,1,15,40,2,1,1,13,11,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,14.405,8.008,2,123,Body/Wide,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,905,1,4,25,0,0,2,1,30,40,2,2,2,13,12,2,0,False,False,False,True,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,15.131,14.601,5,110,Center,False,True,6,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,955,1,5,26,0,0,2,2,0,0,1,2,2,13,13,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,40.403,43.741,10,97,Body/Center,False,True,6,1
