match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,0,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.72,1.283,1,102,Wide,True,,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,35,1,1,2,0,0,0,0,0,15,2,1,2,0,2,0,0,False,False,False,False,,0,0,False,False,False,True,False,True,False,False,False,False,False,False,13.958,12.433,3,125,Wide,False,False,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,58,1,1,3,0,0,0,0,0,30,2,2,1,1,2,0,0,False,False,True,False,Backhand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,15.833,16.819,6,101,Body,False,True,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,99,1,1,4,0,0,0,0,15,30,2,1,2,1,3,0,0,False,False,False,True,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,7.243,4.63,3,121,Center,True,False,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,123,1,1,5,0,0,0,0,15,40,2,1,2,1,4,2,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.27,1.032,1,126,Center,True,,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,181,1,2,6,0,0,0,1,0,0,1,1,1,2,4,0,0,False,False,True,False,Backhand,0,0,False,False,True,False,True,False,False,False,False,False,False,False,8.814,11.995,3,111,Wide,True,False,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,204,1,2,7,0,0,0,1,15,0,1,1,1,3,4,0,0,True,False,True,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.135,1.27,1,117,Wide,True,,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,223,1,2,8,0,0,0,1,30,0,1,1,1,4,4,0,0,True,False,True,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.105,1.286,1,129,Center,False,,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,241,1,2,9,0,0,0,1,40,0,1,1,2,4,5,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,11.719,15.222,4,103,Center,False,False,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,265,1,2,10,0,0,0,1,40,15,1,1,2,4,6,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,5.104,8.579,2,120,Center,False,False,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,285,1,2,11,0,0,0,1,40,30,1,2,1,5,6,1,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,6.553,8.11,1,108,Body,False,True,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,328,1,3,12,0,0,1,1,0,0,2,1,2,5,7,0,0,False,False,False,True,Backhand,0,0,False,False,False,True,False,True,False,False,False,False,False,False,8.79,11.314,3,124,Center,False,,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,349,1,3,13,0,0,1,1,0,15,2,2,1,6,7,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,7.454,7.482,2,97,Body/Center,False,True,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,385,1,3,14,0,0,1,1,15,15,2,1,2,6,8,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.821,0.853,1,106,Wide,True,,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,404,1,3,15,0,0,1,1,15,30,2,1,1,7,8,0,0,False,False,True,False,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,14.175,16.792,4,91,Body/Wide,False,False,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,434,1,3,16,0,0,1,1,30,30,2,2,1,8,8,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,8.03,7.025,2,105,Body,False,True,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,469,1,3,17,0,0,1,1,40,30,2,1,1,9,8,1,0,False,False,False,False,,0,0,False,False,False,True,False,False,True,False,True,False,False,False,22.433,18.723,4,120,Center,False,False,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,570,1,4,18,0,0,2,1,0,0,1,2,2,9,9,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,8.307,9.712,2,93,Body/Center,False,True,3,6
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,600,1,4,19,0,0,2,1,0,15,1,2,1,10,9,0,0,False,False,True,False,Backhand,0,0,False,False,True,False,True,False,False,False,False,False,False,False,17.684,20.177,5,106,Body,False,False,3,6
