match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-1602,0:00:00,1,0,0,0,1,0,0X,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-1602,0:00:00,1,0,0,0,1,0,0Y,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-1602,0:00:00,1,0,0,0,1,0,1,2,2,177,nan,0,15,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,110,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,25.218000000000004,19.239,5,BW,NCTL,D
2023-wimbledon-1602,0:00:35,1,0,0,0,1,0,2,2,2,173,nan,0,30,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,108,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,5.249,3.65,1,C,NCTL,ND
2023-wimbledon-1602,0:01:28,1,0,0,0,1,0,3,1,2,178,nan,15,30,3,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22430.0,111,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,16.615,12.767000000000001,4,W,CTL,ND
2023-wimbledon-1602,0:02:00,1,0,0,0,1,0,4,1,2,202,nan,30,30,4,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,126,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,16.916,11.732999999999999,4,BW,NCTL,ND
2023-wimbledon-1602,0:02:33,1,0,0,0,1,0,5,1,2,135,nan,40,30,7,1,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,84,0,0,2,nan,nan,nan,nan,nan,nan,2,0,F,18.175,12.204,4,C,NCTL,ND
2023-wimbledon-1602,0:03:22,1,0,0,0,1,0,6,2,2,191,nan,40,40,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,119,1,0,2,nan,nan,nan,nan,nan,nan,1,0,0,22.935,18.55,5,C,CTL,D
2023-wimbledon-1602,0:03:58,1,0,0,0,1,0,7,1,2,199,nan,AD,40,9,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,124,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,43.942,40.094,12,C,NCTL,D
2023-wimbledon-1602,0:04:53,1,0,0,0,1,0,8,2,2,140,nan,40,40,7,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,87,1,0,2,nan,nan,nan,nan,nan,nan,2,0,0,17.421,16.192,5,BW,NCTL,ND
