match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-2137,0:00:00,1,0,0,0,1,0,0X,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-2137,0:00:00,1,0,0,0,1,0,0Y,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-2137,0:00:00,1,0,0,0,1,0,1,2,2,138,nan,0,15,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21010.0,86,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,39.821,29.009,7,BW,NCTL,ND
2023-wimbledon-2137,0:00:38,1,0,0,0,1,0,2,2,2,154,nan,0,30,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,96,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,7.807,7.124,1,C,NCTL,D
2023-wimbledon-2137,0:01:02,1,0,0,0,1,0,3,2,2,135,nan,0,40,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,84,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,6.6160000000000005,4.746,1,W,CTL,ND
2023-wimbledon-2137,0:01:26,1,0,0,0,1,0,4,1,2,156,nan,15,40,2,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22020.0,97,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,18.766,16.304000000000002,4,C,NCTL,ND
2023-wimbledon-2137,0:02:02,1,0,0,0,1,0,5,1,2,133,nan,30,40,5,5,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,83,0,0,2,nan,nan,nan,nan,nan,nan,2,0,F,15.442,14.495,4,BW,NCTL,ND
2023-wimbledon-2137,0:02:40,1,0,1,0,1,2,6,2,2,152,nan,0,0,5,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22012.0,95,0,0,1,nan,nan,nan,nan,nan,nan,1,0,B,35.86,30.487,9,B,CTL,ND
2023-wimbledon-2137,0:03:50,1,0,1,0,2,0,7,2,1,157,nan,0,15,3,11,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,98,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,16.791,13.37,4,B,NCTL,ND
2023-wimbledon-2137,0:04:12,1,0,1,0,2,0,8,2,1,177,nan,0,30,1,12,2,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,110,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,9.722999999999999,25.028000000000002,2,BC,NCTL,ND
2023-wimbledon-2137,0:04:34,1,0,1,0,2,0,9,1,1,157,nan,15,30,3,11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,98,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,22.558000000000003,21.505,5,BC,NCTL,D
2023-wimbledon-2137,0:05:13,1,0,1,0,2,0,10,1,1,181,nan,30,30,7,11,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13000.0,113,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,1.208,1.469,1,W,CTL,nan
2023-wimbledon-2137,0:05:35,1,0,1,0,2,0,11,1,1,143,nan,40,30,9,10,5,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,89,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,16.616,13.282,3,C,NCTL,D
2023-wimbledon-2137,0:06:17,1,1,1,0,2,1,12,1,1,141,nan,0,0,12,8,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21022.0,88,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,22.215999999999998,27.357,5,BC,NCTL,ND
2023-wimbledon-2137,0:07:10,1,1,1,0,3,0,13,2,2,131,nan,0,15,12,11,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21010.0,82,0,0,2,nan,nan,nan,nan,nan,nan,2,0,F,12.071,7.492000000000001,3,B,NCTL,D
2023-wimbledon-2137,0:07:52,1,1,1,0,3,0,14,2,2,135,nan,0,30,11,13,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,84,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,5.069,3.904,1,C,NCTL,D
2023-wimbledon-2137,0:08:28,1,1,1,0,3,0,15,2,2,131,nan,0,40,10,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,82,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,5.482,3.903,1,W,CTL,D
2023-wimbledon-2137,0:09:08,1,1,1,0,3,0,16,1,2,162,nan,15,40,13,15,7,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12010.0,101,0,0,2,nan,nan,nan,nan,nan,nan,1,0,B,31.73,14.26,6,BW,NCTL,ND
2023-wimbledon-2137,0:09:42,1,1,2,0,3,2,17,2,2,160,nan,0,0,13,20,7,10,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21012.0,100,0,0,1,nan,nan,nan,nan,nan,nan,1,0,F,15.293,14.079,3,C,NCTL,ND
2023-wimbledon-2137,0:11:12,1,1,2,0,4,0,18,1,1,178,nan,15,0,15,19,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,111,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,4.083,3.95,1,C,NCTL,ND
2023-wimbledon-2137,0:11:36,1,1,2,0,4,0,19,1,1,188,nan,30,0,19,19,9,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13000.0,117,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,0.723,0.5760000000000001,1,W,CTL,nan
2023-wimbledon-2137,0:11:53,1,1,2,0,4,0,20,1,1,180,nan,40,0,21,18,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,112,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,9.068,13.383,1,C,CTL,ND
2023-wimbledon-2137,0:12:10,1,2,2,0,4,1,21,1,1,186,nan,0,0,27,18,11,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13002.0,116,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,6.093999999999999,4.982,1,W,CTL,nan
2023-wimbledon-2137,0:12:40,1,2,2,0,5,0,22,2,2,131,nan,0,15,26,20,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,82,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,4.615,5.185,1,W,CTL,D
2023-wimbledon-2137,0:13:03,1,2,2,0,5,0,23,2,2,133,nan,0,30,25,22,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,83,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,40.539,19.628,7,BC,CTL,ND
2023-wimbledon-2137,0:13:38,1,2,2,0,5,0,24,1,2,117,nan,15,30,26,20,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,73,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,19.07,17.368,6,B,NCTL,D
2023-wimbledon-2137,0:14:24,1,2,2,0,5,0,25,2,2,123,nan,15,40,24,21,12,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,77,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,13.123,13.379000000000001,3,BW,NCTL,D
