match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-1119,0:00:00,1,0,0,0,1,0,0X,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-1119,0:00:00,1,0,0,0,1,0,0Y,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,nan,nan,nan
2023-wimbledon-1119,0:00:00,1,0,0,0,1,0,1,1,1,0,nan,15,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,F,10.782,10.390999999999998,0,C,NCTL,D
2023-wimbledon-1119,0:00:23,1,0,0,0,1,0,2,1,1,0,nan,30,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,0.583,0.674,0,W,CTL,nan
2023-wimbledon-1119,0:00:39,1,0,0,0,1,0,3,1,1,0,nan,40,0,9,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13000.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,0.775,1.048,0,C,CTL,nan
2023-wimbledon-1119,0:00:53,1,1,0,0,1,1,4,1,1,0,nan,0,0,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22032.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,2.7680000000000002,3.208,0,W,NCTL,ND
2023-wimbledon-1119,0:01:44,1,1,0,0,2,0,5,2,2,0,nan,0,15,12,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,12.672,10.437999999999999,0,BC,NCTL,D
2023-wimbledon-1119,0:02:05,1,1,0,0,2,0,6,2,2,0,nan,0,30,11,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,5.73,5.8870000000000005,0,W,NCTL,ND
2023-wimbledon-1119,0:02:24,1,1,0,0,2,0,7,1,2,0,nan,15,30,12,3,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22020.0,0,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,5.32,5.2860000000000005,0,B,NCTL,ND
2023-wimbledon-1119,0:02:56,1,1,0,0,2,0,8,2,2,0,nan,15,40,12,6,5,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21010.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,14.285,12.809000000000001,0,BW,NCTL,ND
2023-wimbledon-1119,0:03:15,1,1,1,0,2,2,9,2,2,0,nan,0,0,12,12,5,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23002.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,4.246,3.2089999999999996,0,C,NCTL,D
2023-wimbledon-1119,0:03:46,1,1,1,0,3,0,10,1,1,0,nan,15,0,14,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,0,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,1.3019999999999998,1.3359999999999999,0,BC,NCTL,nan
2023-wimbledon-1119,0:04:13,1,1,1,0,3,0,11,1,1,0,nan,30,0,16,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,1.9080000000000001,2.9589999999999996,0,W,CTL,nan
2023-wimbledon-1119,0:04:31,1,1,1,0,3,0,12,1,1,0,nan,40,0,17,8,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22020.0,0,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,4.7219999999999995,4.54,0,BC,NCTL,ND
2023-wimbledon-1119,0:04:58,1,2,1,0,3,1,13,1,1,0,nan,0,0,20,6,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22022.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,16.845,18.968,0,C,NCTL,D
2023-wimbledon-1119,0:06:49,1,2,1,0,4,0,14,2,2,0,nan,0,15,18,7,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12020.0,0,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,48.235,40.016999999999996,0,C,NCTL,D
2023-wimbledon-1119,0:07:17,1,2,1,0,4,0,15,1,2,0,nan,15,15,20,6,10,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,33.834,28.564,0,C,NCTL,D
2023-wimbledon-1119,0:07:58,1,2,1,0,4,0,16,1,2,0,nan,30,15,21,4,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22020.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,7.0729999999999995,6.369,0,C,NCTL,ND
2023-wimbledon-1119,0:08:16,1,2,1,0,4,0,17,2,2,0,nan,30,30,20,6,11,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,19.279,14.02,0,W,NCTL,ND
2023-wimbledon-1119,0:08:45,1,2,1,0,4,0,18,1,2,0,nan,40,30,21,2,12,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25000.0,0,0,0,2,nan,nan,nan,nan,nan,nan,0,0,0,3.975,2.8789999999999996,0,BC,CTL,nan
2023-wimbledon-1119,0:09:21,1,2,1,0,4,0,19,2,2,0,nan,40,40,20,4,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,0,1,0,2,nan,nan,nan,nan,nan,nan,1,0,0,6.478,6.426,0,BW,NCTL,ND
2023-wimbledon-1119,0:09:46,1,2,1,0,4,0,20,2,2,0,nan,40,AD,19,6,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,0,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,5.513999999999999,4.105,0,C,NCTL,ND
2023-wimbledon-1119,0:10:10,1,2,2,0,4,2,21,2,2,0,nan,0,0,18,10,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11032.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,17.930999999999997,10.367,0,BC,NCTL,ND
2023-wimbledon-1119,0:10:55,1,2,2,0,5,0,22,1,1,0,nan,15,0,20,9,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,0,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,5.27,6.484,0,BW,NCTL,D
