x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,labels
0.0,0.5,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2702281879194632,0.7399999999999998,0.15789473684210525,0.0,0
0.0,0.3125,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.002215906760626582,0.0,0.09175838926174498,0.3799999999999999,0.05263157894736842,1.0,0
0.0,0.125,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0034205622958900983,0.20768225221403655,0.04674720357941836,0.43999999999999995,0.05263157894736842,0.0,0
0.0,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.016054166073586923,0.3456494074260041,0.555454138702461,0.9199999999999999,0.3684210526315789,1.0,0
0.0,0.5,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0304895260106682,0.6087366789885122,0.6356510067114096,0.7599999999999998,0.5789473684210527,0.0,1
0.0,0.6875,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.03382404148261091,0.6545929895336456,0.14154809843400448,0.8399999999999999,0.15789473684210525,0.0,1
0.0,0.875,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.03692896472803977,0.4494385913273832,0.1313288590604027,0.7599999999999998,0.10526315789473684,1.0,0
0.0,0.6875,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.04573670154377652,0.3282747396396943,0.38516331096196876,0.41999999999999993,0.3157894736842105,0.0,0
0.0,0.5,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.050841208226076365,0.3663830045103149,0.22033109619686805,0.94,0.05263157894736842,0.0,1
0.0,0.625,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.05110015287384329,0.3051085159246146,0.0046532438478747214,0.94,0.05263157894736842,,1
0.0,0.5,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.05674586995349451,0.23702959840018012,0.244420581655481,0.6799999999999997,0.15789473684210525,1.0,0
0.0,0.3125,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.059145933000887,0.17880238587864572,0.0999552572706935,0.8399999999999999,0.05263157894736842,0.0,0
