x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,labels
0.5,0.5,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4573801127286976,0.5319148936170213,0.5,0.0,1
0.5,0.6875,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.003038036287877001,0.0,0.1493956656720017,0.27659574468085113,0.16666666666666666,1.0,1
0.5,0.875,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0035351304933583377,0.3789927068063775,0.024444645386864396,0.9361702127659575,0.08333333333333333,,0
0.5,0.6875,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.00632860378741653,0.1868541542248041,0.1373692618380203,0.8510638297872339,0.16666666666666666,0.0,1
0.5,0.8125,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.012761713816552629,0.28709484771160215,0.3163486752870965,0.829787234042553,0.25,1.0,0
0.5,0.625,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.017963121248999767,0.42599127712326046,0.2557796063537993,0.3617021276595742,0.41666666666666663,1.0,0
0.5,0.5,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.020281566171605387,0.41196590477224604,0.11400970551888356,0.957446808510638,0.08333333333333333,1.0,0
0.5,0.375,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.029506310675297277,0.49438985105959427,0.4536275130361395,0.8936170212765955,0.41666666666666663,0.0,0
0.5,0.5,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.03297463072673519,0.44321986354669995,0.17055490249269073,0.25531914893617014,0.3333333333333333,1.0,0
0.5,0.3125,1.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.03539421072197265,0.4462059105633675,0.11898303041263525,0.6595744680851063,0.08333333333333333,1.0,1
0.5,0.5,1.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.03738381342356626,0.23258591671643414,0.09783886427344246,0.8510638297872339,0.16666666666666666,0.0,0
0.5,0.3125,1.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.03852112328579884,0.1637620572959082,0.05592729903246225,0.8085106382978724,0.08333333333333333,0.0,1
0.5,0.5,1.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.048903098196332616,0.3988544437808785,0.5105344063658558,0.4042553191489362,0.9166666666666666,1.0,1
0.5,0.625,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.053510260459588434,0.4761387697486291,0.22655755493263405,0.06382978723404253,0.41666666666666663,0.0,1
