0,0,0,0,0,0,0,0
0.9977698610420765,0.9652150679557013,0.004008873088563293,0.4457260630604193,0.9999980934416938,0.9973942574618453,0.22180473611878898,0.4457260630604193
0.9969775636676369,0.989802580825016,0.00019456402147343587,0.6375944694403093,0.9999954232388324,0.9893076493717122,0.11448606517328104,0.6375944694403093
0.9976278696463666,0.8672628772745691,0.0001752498352380742,0.511225043258454,0.9999998735767437,0.9922900449974271,0.017846067028081402,0.511225043258454
0.9820547817100006,0.7729758632694299,0.0006137946363610991,0.35003784904686486,0.9999970433649858,0.8732996763461487,0.059570095153323455,0.35003784904686486
0.9995251779004767,0.7185366868164722,0.7938197187666692,0.31350916337533313,0.9999899105501148,0.9863097166565026,0.07006587678948793,0.31350916337533313
0.9999027455151527,0.20721575604033474,0.8417214065292147,0.2044796167959175,0.9999973140404945,0.8109033819513815,0.0756506263144076,0.2044796167959175
0.9989014243712414,0.7196544676058971,0.8470443753103128,0.22972204369440305,0.999999641811802,0.9885133715560563,0.19559200656576362,0.22972204369440305
0.9996480992574842,0.40906323145518464,0.9658325715234523,0.19225345788224366,0.9999991388689665,0.9629517788038291,0.4428490428792313,0.19225345788224366
0.9990547592810117,0.7510507380393242,0.9933045228410264,0.25893942734292635,0.9999996308778153,0.9835691066946999,0.6477016502776461,0.25893942734292635
0.9987993719142171,0.5516611734812632,9.58297209590079e-05,0.6461154379946271,0.9999980890138219,0.7597491072643715,9.58297209590079e-05,0.6461154379946271
0.9994560578699679,0.46770314945259606,0.00017560203209111006,0.8524520787118016,0.9999997543107633,0.630336057645627,0.00017560203209111006,0.8524520787118016
0.999452709541577,0.9221601395484345,4.0264719399627976e-05,0.748565587609169,0.9999999049107807,0.9727829846879548,4.0264719399627976e-05,0.748565587609169
0.9996874171231851,0.8610844954036061,0.0004914150385703854,0.35996553485752925,0.9999998302950434,0.8786769215830668,0.0004914150385703854,0.35996553485752925
0.9980231312668612,0.811431459663559,5.424483055986163e-05,0.565273026683112,0.9999994434781154,0.8050818286786153,5.424483055986163e-05,0.565273026683112
0.9986042696719047,0.662178862671052,3.456794542384719e-05,0.8129041145220659,0.9999995898253539,0.8396907023201976,3.456794542384719e-05,0.8129041145220659
0.9980764222225889,0.9674342630107531,0.000318621970138952,0.2229379866486132,0.9999991947417511,0.9790249908303547,0.000318621970138952,0.2229379866486132
0.9979005020916731,0.9244705486353311,6.775913905061476e-05,0.8244707732173399,0.999996685467467,0.9478647190135966,6.775913905061476e-05,0.8244707732173399
0.9996153654774359,0.7498782874123557,0.0001305149698042988,0.4561059961853314,0.9999950711697614,0.6610232061717335,0.0001305149698042988,0.4561059961853314
0.9987982108814845,0.606322062917528,7.323083305715386e-05,0.32373146657364527,0.9999988295902905,0.7580575969179278,7.323083305715386e-05,0.32373146657364527
