match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,0,1,1,1,0,0,0,0,Love,Love,2,1,2,0,1,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.852,1.108,1,125,Center,True,,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,33,1,1,2,0,0,0,0,Love,15,2,2,2,0,2,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,2.854,2.115,1,108,Wide,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,62,1,1,3,0,0,0,0,Love,30,2,1,2,0,3,0,0,False,False,False,True,Backhand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,9.285,6.579,3,118,Wide,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,83,1,1,4,0,0,0,0,Love,40,2,1,2,0,4,2,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.49,3.454,1,124,Body/Center,False,True,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,151,1,2,5,0,0,0,1,Love,Love,1,1,1,1,4,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,24.253,41.668,7,114,Wide,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,177,1,2,6,0,0,0,1,15,Love,1,1,1,2,4,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.333,3.622,1,120,Body/Wide,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,192,1,2,7,0,0,0,1,30,Love,1,1,1,3,4,0,0,True,False,True,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.578,0.639,1,127,Center,True,,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,209,1,2,8,0,0,0,1,40,Love,1,1,2,3,5,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,7.649,10.081,2,116,Center,False,True,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,235,1,2,9,0,0,0,1,40,15,1,1,2,3,6,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,6.193,10.395,2,116,Body/Wide,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,277,1,2,10,0,0,0,1,40,30,1,1,1,4,6,1,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.679,5.719,1,117,Body/Center,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,308,1,3,11,0,0,1,1,Love,Love,2,2,1,5,6,0,0,False,False,False,False,,0,0,False,False,True,False,True,False,False,False,False,False,False,False,16.134,15.158,4,105,Body/Center,True,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,354,1,3,12,0,0,1,1,15,Love,2,2,2,5,7,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,2.886,2.932,1,114,Body/Center,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,389,1,3,13,0,0,1,1,15,15,2,2,2,5,8,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,2.84,1.474,1,106,Body,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,420,1,3,14,0,0,1,1,15,30,2,1,2,5,9,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,2.868,2.34,1,111,Wide,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,441,1,3,15,0,0,1,1,15,40,2,1,1,6,9,0,0,False,False,True,False,Backhand,0,0,False,False,True,False,True,False,False,False,False,False,False,False,21.737,17.85,6,108,Wide,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,486,1,3,16,0,0,1,1,30,40,2,1,2,6,10,2,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.711,0.677,1,119,Wide,True,,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,585,1,4,17,0,0,1,2,Love,Love,1,2,2,6,11,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,6.921,11.785,2,95,Body/Wide,False,False,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,616,1,4,18,0,0,1,2,Love,15,1,2,2,6,12,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,24.423,28.843,8,96,Body/Center,False,True,4,6
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,678,1,4,19,0,0,1,2,Love,30,1,1,1,7,12,0,0,False,False,True,False,Backhand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,6.856,10.855,3,117,Wide,True,False,4,6
