match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0,1,1,1,0,0,0,0,Love,Love,2,1,2,0,1,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.661,4.341,1,111,Wide,True,True,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,25,1,1,2,0,0,0,0,Love,15,2,1,1,1,1,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,18.502,22.307,4,126,Body/Wide,False,False,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,79,1,1,3,0,0,0,0,15,15,2,2,1,2,1,0,0,False,False,True,False,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.786,2.926,2,102,Body/Wide,False,False,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,137,1,1,4,0,0,0,0,30,15,2,2,2,2,2,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.907,4.209,1,120,Body/Center,True,False,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,182,1,1,5,0,0,0,0,30,30,2,1,1,3,2,0,0,False,False,False,False,,0,0,False,True,False,True,False,False,False,False,False,False,False,False,12.881,8.676,2,108,Wide,True,False,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,218,1,1,6,0,0,0,0,40,30,2,1,2,3,3,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,True,False,False,False,True,False,7.293,7.704,1,127,Wide,False,True,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,245,1,1,7,0,0,0,0,40,40,2,1,2,3,4,0,0,False,False,False,True,Forehand,0,0,False,False,False,True,False,True,False,False,False,False,False,False,23.283,19.531,5,111,Wide,True,False,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,281,1,1,8,0,0,0,0,40,Advantage,2,1,1,4,4,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,23.179,24.58,6,124,Body/Wide,False,True,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,363,1,1,9,0,0,0,0,40,40,2,1,2,4,5,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,29.115,28.599,7,127,Center,False,True,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,403,1,1,10,0,0,0,0,40,Advantage,2,1,2,4,6,2,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,8.941,7.816,1,125,Wide,True,False,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,482,1,2,11,0,0,0,1,Love,Love,1,1,2,4,7,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,5.54,10.329,2,123,Body/Wide,False,False,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,508,1,2,12,0,0,0,1,Love,15,1,1,2,4,8,0,0,False,False,False,True,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,16.819,20.001,6,119,Center,False,False,7,1
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,562,1,2,13,0,0,0,1,Love,30,1,2,2,4,9,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,21.482,23.589,6,107,Body,False,True,7,1
