match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0,1,1,1,0,0,0,0,Love,Love,2,1,2,0,1,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,15.483,8.977,3,119,Body/Wide,False,True,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,19,1,1,2,0,0,0,0,Love,15,2,2,2,0,2,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.511,6.867,1,101,Body/Wide,True,True,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,44,1,1,3,0,0,0,0,Love,30,2,2,2,0,3,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,2.996,2.791,1,104,Body,False,False,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,74,1,1,4,0,0,0,0,Love,40,2,1,2,0,4,2,0,False,False,False,True,Backhand,0,0,False,False,True,False,False,False,False,False,False,False,False,False,31.42,26.392,7,128,Wide,True,False,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,155,1,2,5,0,0,0,1,Love,Love,1,1,1,1,4,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,35.901,37.772,11,120,Body,False,True,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,196,1,2,6,0,0,0,1,15,Love,1,1,1,2,4,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,8.293,10.621,3,124,Body/Center,False,True,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,221,1,2,7,0,0,0,1,30,Love,1,1,2,2,5,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,7.722,9.134,2,120,Wide,True,True,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,251,1,2,8,0,0,0,1,30,15,1,2,2,2,6,0,0,False,False,False,True,Forehand,0,0,False,False,False,True,False,True,False,False,False,False,False,False,21.905,30.686,6,103,Body,False,False,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,297,1,2,9,0,0,0,1,30,30,1,1,1,3,6,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,12.695,15.593,1,129,Center,False,True,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,324,1,2,10,0,0,0,1,40,30,1,1,1,4,6,1,0,True,False,True,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.644,0.646,1,129,Wide,True,,5,3
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,357,1,3,11,0,0,1,1,Love,Love,2,1,2,4,7,0,0,False,False,False,False,,0,0,False,False,False,True,False,True,False,False,False,False,False,False,14.041,11.013,3,116,Wide,True,True,5,3
