match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0,1,1,1,0,0,0,0,Love,Love,2,1,2,0,1,0,0,False,False,False,True,Forehand,0,0,False,False,False,True,False,True,False,False,False,False,False,False,19.789,20.381,7,117,Body/Wide,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,32,1,1,2,0,0,0,0,Love,15,2,2,1,1,1,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,13.265,12.613,4,93,Body,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,68,1,1,3,0,0,0,0,15,15,2,2,1,2,1,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,17.384,20.467,6,96,Body,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,110,1,1,4,0,0,0,0,30,15,2,1,2,2,2,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.971,1.131,1,119,Wide,True,,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,135,1,1,5,0,0,0,0,30,30,2,1,2,2,3,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.934,0.87,1,130,Center,True,,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,158,1,1,6,0,0,0,0,30,40,2,2,2,2,4,2,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,19.632,17.523,5,89,Body/Wide,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,227,1,2,7,0,0,0,1,Love,Love,1,1,2,2,5,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.839,12.857,2,120,Body,False,True,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,249,1,2,8,0,0,0,1,Love,15,1,2,1,3,5,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,26.701,50.934,7,98,Body,False,True,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,297,1,2,9,0,0,0,1,15,15,1,2,1,4,5,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,2.36,4.091,1,101,Center,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,344,1,2,10,0,0,0,1,30,15,1,2,2,4,6,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,20.644,19.766,4,96,Body,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,390,1,2,11,0,0,0,1,30,30,1,1,1,5,6,0,0,False,False,True,False,Backhand,0,0,False,False,True,False,True,False,False,False,False,False,False,False,12.03,13.995,3,118,Wide,True,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,420,1,2,12,0,0,0,1,40,30,1,1,1,6,6,1,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.123,4.979,1,116,Body,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,458,1,3,13,0,0,1,1,Love,Love,2,2,1,7,6,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,13.121,13.184,4,101,Body,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,497,1,3,14,0,0,1,1,15,Love,2,1,2,7,7,0,0,False,False,False,True,Forehand,0,0,False,False,True,False,False,False,False,False,False,False,False,False,29.526,21.285,7,123,Body/Wide,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,531,1,3,15,0,0,1,1,15,15,2,2,1,8,7,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,23.368,25.065,8,104,Body/Center,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,580,1,3,16,0,0,1,1,30,15,2,1,1,9,7,0,0,False,False,True,False,Backhand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,19.782,13.489,4,125,Center,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,616,1,3,17,0,0,1,1,40,15,2,1,2,9,8,0,0,False,False,False,True,Forehand,0,0,False,False,False,False,False,False,True,False,False,False,True,False,11.304,9.581,3,127,Center,False,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,648,1,3,18,0,0,1,1,40,30,2,2,2,9,9,0,0,False,False,False,True,Forehand,0,0,False,False,False,False,False,False,True,False,False,False,True,False,41.141,44.462,9,94,Body/Wide,True,False,4,5
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,717,1,3,19,0,0,1,1,40,40,2,1,1,10,9,0,0,False,False,True,False,Backhand,0,0,False,False,False,True,False,False,False,False,False,False,False,False,12.929,11.969,4,123,Center,False,False,4,5
