match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0,1,1,1,0,0,0,0,Love,Love,1,1,1,1,0,0,0,False,False,True,False,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,9.382,9.02,3,122,Center,False,False,4,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,21,1,1,2,0,0,0,0,15,Love,1,2,1,2,0,0,0,False,False,True,False,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,9.667,10.946,3,95,Body/Wide,False,False,4,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,59,1,1,3,0,0,0,0,30,Love,1,1,1,3,0,0,0,False,False,True,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,2.144,3.33,1,119,Wide,False,True,4,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,80,1,1,4,0,0,0,0,40,Love,1,2,2,3,1,0,0,False,False,False,False,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,2.033,1.512,0,,Body/Wide,True,,4,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,121,1,1,5,0,0,0,0,40,15,1,1,1,4,1,1,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,7.757,10.554,1,121,Center,False,False,4,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,170,1,2,6,0,0,1,0,Love,Love,2,1,2,4,2,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.13,1.166,1,103,Wide,True,,4,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,185,1,2,7,0,0,1,0,Love,15,2,1,2,4,3,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,25.608,27.487,7,122,Center,True,False,4,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,216,1,2,8,0,0,1,0,Love,30,2,2,1,5,3,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,8.814,8.178,2,99,Body/Center,False,True,4,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,253,1,2,9,0,0,1,0,15,30,2,1,2,5,4,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,18.263,17.453,5,124,Body/Wide,True,False,4,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,277,1,2,10,0,0,1,0,15,40,2,1,1,6,4,0,0,False,False,False,False,,0,0,False,False,False,True,False,False,False,False,False,False,False,False,8.715,8.68,2,128,Body/Center,False,False,4,4
