match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0,1,1,1,0,0,0,0,Love,Love,1,1,1,1,0,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,6.544,6.337,1,124,Center,True,True,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,15,1,1,2,0,0,0,0,15,Love,1,2,2,1,1,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,16.679,17.202,4,94,Body/Wide,False,True,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,52,1,1,3,0,0,0,0,15,15,1,2,2,1,2,0,0,False,False,False,False,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,1.144,0.899,0,,Wide,True,,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,86,1,1,4,0,0,0,0,15,30,1,2,1,2,2,0,0,False,False,False,False,,0,0,False,False,True,False,True,False,False,False,False,False,False,False,18.514,17.567,3,99,Body/Wide,False,False,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,132,1,1,5,0,0,0,0,30,30,1,1,1,3,2,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,31.318,36.482,9,110,Wide,False,True,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,184,1,1,6,0,0,0,0,40,30,1,2,1,4,2,1,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.888,7.076,1,104,Body/Wide,False,False,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,245,1,2,7,0,0,1,0,Love,Love,2,2,2,4,3,0,0,False,False,False,False,,0,0,False,False,False,True,False,True,False,False,False,False,False,False,14.122,15.757,3,92,Body/Center,False,True,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,285,1,2,8,0,0,1,0,Love,15,2,1,2,4,4,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.614,5.343,1,110,Center,False,True,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,306,1,2,9,0,0,1,0,Love,30,2,2,1,5,4,0,0,False,False,False,False,,0,1,False,True,False,False,False,False,False,False,False,False,False,False,5.634,5.487,0,,Body,True,False,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,342,1,2,10,0,0,1,0,15,30,2,1,2,5,5,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.629,6.702,1,110,Wide,True,True,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,364,1,2,11,0,0,1,0,15,40,2,2,2,5,6,2,0,False,False,False,True,Forehand,0,0,False,False,True,False,False,False,False,False,False,False,False,False,40.037,39.002,11,92,Center,False,True,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,425,1,3,12,0,0,1,1,Love,Love,1,1,1,6,6,0,0,False,False,True,False,Forehand,0,0,False,False,True,False,True,False,False,False,False,False,False,False,11.901,20.823,3,119,Wide,True,,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,453,1,3,13,0,0,1,1,15,Love,1,1,1,7,6,0,0,False,False,False,False,,0,0,False,False,True,False,True,False,False,False,False,False,False,False,11.635,22.615,3,122,Center,False,False,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,496,1,3,14,0,0,1,1,30,Love,1,2,2,7,7,0,0,False,False,False,True,Forehand,0,0,False,False,True,False,False,False,False,False,False,False,False,False,19.933,13.371,4,103,Body/Center,False,False,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,558,1,3,15,0,0,1,1,30,15,1,1,1,8,7,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.921,6.3,1,122,Center,True,False,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,584,1,3,16,0,0,1,1,40,15,1,1,1,9,7,1,0,True,False,True,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.257,1.228,1,115,Wide,True,,3,7
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,684,1,4,17,0,0,2,1,Love,Love,2,1,2,9,8,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,6.082,5.693,1,102,Wide,False,True,3,7
