match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0,1,1,1,0,0,0,0,Love,Love,2,1,2,0,1,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.727,5.42,1,114,Wide,True,False,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,16,1,1,2,0,0,0,0,Love,15,2,1,2,0,2,0,0,False,False,False,False,,0,0,False,False,False,True,False,True,False,False,False,False,False,False,18.068,11.969,3,123,Wide,False,False,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,39,1,1,3,0,0,0,0,Love,30,2,2,2,0,3,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,8.276,7.918,1,105,Body/Center,False,True,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,68,1,1,4,0,0,0,0,Love,40,2,1,2,0,4,2,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,30.5,27.834,7,119,Center,False,True,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,140,1,2,5,0,0,0,1,Love,Love,1,2,1,1,4,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,30.328,32.599,9,93,Center,False,False,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,184,1,2,6,0,0,0,1,15,Love,1,2,2,1,5,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,10.109,11.737,2,81,Body,False,False,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,236,1,2,7,0,0,0,1,15,15,1,1,1,2,5,0,0,False,False,True,False,Backhand,0,0,False,False,True,False,True,False,False,False,False,False,False,False,48.403,50.709,13,108,Wide,False,False,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,278,1,2,8,0,0,0,1,30,15,1,2,1,3,5,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,22.89,19.457,5,96,Center,False,False,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,318,1,2,9,0,0,0,1,40,15,1,1,1,4,5,1,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,21.617,18.662,5,118,Center,False,False,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,358,1,3,10,0,0,1,1,Love,Love,2,1,2,4,6,0,0,False,False,False,False,,0,0,False,False,False,True,False,True,False,False,False,False,False,False,13.95,14.828,3,128,Body/Center,True,False,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,383,1,3,11,0,0,1,1,Love,15,2,1,2,4,7,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,8.25,7.161,1,124,Center,False,True,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,403,1,3,12,0,0,1,1,Love,30,2,2,1,5,7,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,7.973,7.962,2,110,Body/Wide,False,True,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,438,1,3,13,0,0,1,1,15,30,2,1,2,5,8,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.554,1.008,1,121,Wide,True,,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,456,1,3,14,0,0,1,1,15,40,2,1,1,6,8,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,11.739,12.108,4,124,Body/Center,False,True,3,8
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,485,1,3,15,0,0,1,1,30,40,2,1,1,7,8,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,11.284,4.838,2,128,Center,False,True,3,8
