match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,round_no,match_no
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0,1,1,1,0,0,0,0,Love,Love,2,2,1,1,0,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,13.646,5.293,2,108,Body/Center,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,36,1,1,2,0,0,0,0,15,Love,2,1,2,1,1,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,6.596,4.009,1,124,Center,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,58,1,1,3,0,0,0,0,15,15,2,2,2,1,2,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,72.403,55.989,9,104,Body/Wide,False,True,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,112,1,1,4,0,0,0,0,15,30,2,2,1,2,2,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,17.565,8.453,2,98,Wide,False,True,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,152,1,1,5,0,0,0,0,30,30,2,2,1,3,2,0,0,False,False,False,False,,0,1,False,True,False,False,False,False,False,False,False,False,False,False,3.195,2.378,0,,NA,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,192,1,1,6,0,0,0,0,40,30,2,1,2,3,3,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,True,False,False,False,True,False,5.414,4.119,1,125,Center,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,217,1,1,7,0,0,0,0,40,40,2,1,2,3,4,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.703,2.976,1,125,Center,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,241,1,1,8,0,0,0,0,40,Advantage,2,2,1,4,4,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,18.651,14.614,4,106,Body,False,True,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,285,1,1,9,0,0,0,0,40,40,2,1,2,4,5,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.863,4.433,1,117,Wide,False,True,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,308,1,1,10,0,0,0,0,40,Advantage,2,1,1,5,5,0,0,False,False,False,False,,0,0,False,False,True,False,True,False,False,False,False,False,False,False,21.321,24.065,4,124,Center,False,True,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,342,1,1,11,0,0,0,0,40,40,2,1,2,5,6,0,0,False,True,False,True,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,0.971,0.589,1,132,Center,True,,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,367,1,1,12,0,0,0,0,40,Advantage,2,2,2,5,7,2,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,17.748,17.025,3,100,Body/Center,False,True,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,446,1,2,13,0,0,0,1,Love,Love,1,1,1,6,7,0,0,False,False,True,False,Backhand,0,0,False,False,True,False,True,False,False,False,False,False,False,False,10.801,8.378,3,137,Center,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,472,1,2,14,0,0,0,1,15,Love,1,2,1,7,7,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,10.715,12.196,3,97,Wide,True,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,513,1,2,15,0,0,0,1,30,Love,1,1,1,8,7,0,0,False,False,True,False,Backhand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,6.632,10.454,3,129,Body/Wide,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,540,1,2,16,0,0,0,1,40,Love,1,1,1,9,7,1,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,3.931,4.061,1,131,Body/Center,True,True,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,578,1,3,17,0,0,1,1,Love,Love,2,1,2,9,8,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,4.711,6.084,1,114,Wide,True,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,600,1,3,18,0,0,1,1,Love,15,2,2,1,10,8,0,0,False,False,False,False,,0,0,False,True,False,False,False,False,False,False,False,False,False,False,33.676,12.902,4,107,Body/Center,False,True,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,646,1,3,19,0,0,1,1,15,15,2,1,2,10,9,0,0,False,False,False,True,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,14.696,4.662,3,118,Wide,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,673,1,3,20,0,0,1,1,15,30,2,1,2,10,10,0,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.771,4.452,1,122,Center,False,True,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,700,1,3,21,0,0,1,1,15,40,2,2,2,10,11,2,0,False,False,False,False,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,20.07,10.717,3,106,Body/Center,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,851,1,4,22,0,0,1,2,Love,Love,1,1,1,11,11,0,0,False,False,False,False,,0,0,False,False,True,False,True,False,False,False,False,False,False,False,19.797,24.02,5,134,Body/Center,True,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,882,1,4,23,0,0,1,2,15,Love,1,1,1,12,11,0,0,False,False,True,False,Forehand,0,0,False,False,False,False,False,False,False,False,False,False,False,False,5.527,9.473,3,135,Wide,False,False,3,2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,909,1,4,24,0,0,1,2,30,Love,1,1,2,12,12,0,0,False,False,False,False,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,22.044,19.279,4,124,Wide,False,False,3,2
