match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,match_victor
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:00:00,1,1,1,0,0,0,0,0,0,1,2,2,0,1,2,2,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.764,11.387,0,nan,B,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:00:41,1,1,2,0,0,0,0,0,15,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.775,21.445999999999998,0,nan,BC,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:01:04,1,1,3,0,0,0,0,15,15,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127,1.85,0,nan,BW,0.0,nan,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:01:33,1,1,4,0,0,0,0,30,15,1,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.551,30.278000000000002,0,nan,C,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:02:17,1,1,5,0,0,0,0,30,30,1,2,2,2,3,2,2,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.562999999999999,18.046,0,nan,BW,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:02:55,1,1,6,0,0,0,0,30,40,1,1,1,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,15.515999999999998,14.652000000000001,0,nan,BW,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:03:22,1,1,7,0,0,0,0,40,40,1,1,1,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.534000000000002,27.671,0,nan,C,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:03:55,1,1,8,0,0,0,0,50,40,1,2,2,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.648,19.659000000000002,0,nan,C,1.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:04:34,1,1,9,0,0,0,0,40,40,1,1,2,4,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.519000000000002,28.371,0,nan,W,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:05:06,1,1,10,0,0,0,0,40,50,1,2,2,4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18.185,19.887999999999998,0,nan,BC,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:06:53,1,2,11,0,0,0,1,0,0,2,1,1,5,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.063000000000002,15.729000000000001,0,nan,BW,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:07:19,1,2,12,0,0,0,1,15,0,2,1,1,6,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.12,8.326,0,nan,BW,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:07:44,1,2,13,0,0,0,1,30,0,2,1,2,6,7,1,2,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.982999999999999,12.082,0,nan,BW,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:08:13,1,2,14,0,0,0,1,30,15,2,1,2,6,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.302,17.136,0,nan,BC,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:08:43,1,2,15,0,0,0,1,30,30,2,2,1,7,8,1,2,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.984,5.393,0,nan,BW,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:09:25,1,2,16,0,0,0,1,40,30,2,1,1,8,8,1,2,0,0,1,0,F,0,0,0,0,1,0,1,0,1,0,1,0,0,0,47.276,46.49100000000001,0,nan,BC,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:10:17,1,3,17,0,0,1,1,0,0,1,1,1,9,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.207999999999999,7.553999999999999,0,nan,B,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:10:41,1,3,18,0,0,1,1,15,0,1,1,1,10,8,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,nan,nan,nan,nan,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:10:59,1,3,19,0,0,1,1,30,0,1,1,2,10,9,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.156999999999996,29.101,0,nan,C,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:11:42,1,3,20,0,0,1,1,30,15,1,1,1,11,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.182,17.109,0,nan,BC,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:12:06,1,3,21,0,0,1,1,40,15,1,1,2,11,10,1,2,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.359,37.959,0,nan,C,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:12:48,1,3,22,0,0,1,1,40,30,1,2,1,12,10,1,2,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.768,21.263,0,nan,BC,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:14:40,1,4,23,0,0,2,1,0,0,2,1,1,13,10,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8.902000000000001,7.685,0,nan,C,0.0,nan,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:15:02,1,4,24,0,0,2,1,15,0,2,1,1,14,10,2,2,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,8.738999999999999,0,nan,W,1.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:15:38,1,4,25,0,0,2,1,30,0,2,1,2,14,11,2,2,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.265999999999998,10.421,0,nan,W,1.0,nan,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:16:01,1,4,26,0,0,2,1,30,15,2,1,2,14,12,2,2,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.467,12.023,0,nan,C,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:16:39,1,4,27,0,0,2,1,30,30,2,2,2,14,13,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.454,11.843,0,nan,BC,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:17:18,1,4,28,0,0,2,1,30,40,2,1,1,15,13,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.883,37.614000000000004,0,nan,C,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:18:24,1,4,29,0,0,2,1,40,40,2,1,2,15,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.279,5.95,0,nan,nan,nan,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:18:48,1,4,30,0,0,2,1,40,50,2,1,1,16,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.148000000000003,21.846999999999998,0,nan,BC,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:19:21,1,4,31,0,0,2,1,40,40,2,1,2,16,15,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.207000000000001,6.593,0,nan,W,1.0,nan,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:19:46,1,4,32,0,0,2,1,40,50,2,2,2,16,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7169999999999999,1.0070000000000001,0,nan,BC,1.0,nan,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:20:24,1,5,33,0,0,2,2,0,0,1,1,2,16,17,1,2,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.186,8.252,0,nan,B,0.0,1.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:20:46,1,5,34,0,0,2,2,0,15,1,2,1,17,17,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.932,9.748,0,nan,BC,0.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:21:22,1,5,35,0,0,2,2,15,15,1,2,1,18,17,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.402,22.953000000000003,0,nan,W,1.0,0.0,2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0:22:17,1,5,36,0,0,2,2,30,15,1,1,1,19,17,1,2,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.417,10.878,0,nan,C,1.0,0.0,2
