x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,labels
0.0,0.5,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015066705946719416,0.4339622641509435,0.05555555555555555,,1
0.0,0.3125,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0032858140311180107,0.0,0.18674859363382573,0.8679245283018866,0.16666666666666666,0.0,1
0.0,0.125,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.007013016607038018,0.262362099829316,0.21305220038438338,0.41509433962264164,0.3333333333333333,1.0,0
0.0,0.3125,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.008718071129705145,0.3083468631614004,0.09254660999116197,0.7924528301886791,0.16666666666666666,1.0,1
0.0,0.1875,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.009017038304051032,0.20270596561342158,0.008753840326585582,0.8867924528301887,0.05555555555555555,,1
0.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.011091917575456259,0.14426543441155654,0.11458552530056255,0.6037735849056602,0.16666666666666666,1.0,0
0.0,0.6875,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0113591047745764,0.09340993297531325,0.0068599806405454326,0.7169811320754715,0.05555555555555555,,0
0.0,0.875,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01161922975697971,0.09203613504849922,0.00643912293253651,0.9433962264150946,0.05555555555555555,,0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.014377967013798162,0.11622330460846758,0.15533858002609316,0.4528301886792454,0.2222222222222222,0.0,1
0.0,0.8125,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.015579485484555173,0.14926938928437616,0.06253945541012584,0.7735849056603774,0.1111111111111111,0.0,1
0.0,0.625,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01712210902273516,0.1946296990133633,0.08286688270695679,0.5471698113207548,0.05555555555555555,1.0,0
0.0,0.5,1.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.01919133852076692,0.17024270430040378,0.1142488391341554,0.8490566037735849,0.16666666666666666,,1
0.0,0.3125,0.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.020946063967675763,0.18980891719745221,0.09550664253749142,0.3396226415094341,0.1111111111111111,1.0,0
0.0,0.5,1.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.021139333298493063,0.14208400982473668,0.002455003296718713,0.509433962264151,0.05555555555555555,,1
0.0,0.3125,1.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.024476230697196157,0.1869197785271221,0.18979279772175695,0.2264150943396226,0.2222222222222222,0.0,0
0.0,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.02636655070506818,0.19171558219890927,0.10358711053126271,0.49056603773584917,0.1111111111111111,1.0,0
0.0,0.625,1.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.031647440958691216,0.37165813246742435,0.3056408961463463,0.7735849056603774,0.2222222222222222,0.0,0
0.0,0.5,0.0,0.4,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.03360296876758198,0.32280088256109235,0.10747303003521178,0.26415094339622636,0.1111111111111111,1.0,1
0.0,0.3125,0.0,0.4,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.037765910114930516,0.4031805503517755,0.2390191209685339,0.509433962264151,0.2777777777777778,0.0,0
0.0,0.5,1.0,0.4,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.03791798318156629,0.22178094167603346,0.0,0.641509433962264,0.05555555555555555,,0
0.0,0.6875,0.0,0.4,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0399055263729067,0.2229132842096499,0.10938091831151887,0.24528301886792447,0.16666666666666666,0.0,0
0.0,0.8125,0.0,0.4,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.04162235125676855,0.13639731901253066,0.09324803950451017,0.49056603773584917,0.1111111111111111,1.0,1
