x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,labels
0.0,0.5,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767356862988029,0.16666666666666674,0.1764705882352941,1.0,0
0.0,0.6875,1.0,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0015022731577048957,0.0,0.0977838348484614,0.7037037037037037,0.1764705882352941,0.0,0
0.0,0.875,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0023899800236214254,0.1906441581519325,0.057781356955909004,0.16666666666666674,0.058823529411764705,1.0,0
0.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.002555339517540479,0.09542425588627279,0.010763345774418856,0.8333333333333335,0.058823529411764705,,0
0.0,0.5,1.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.006395486613732595,0.1827276765881831,0.24995741122175594,0.7407407407407409,0.29411764705882354,0.0,1
0.0,0.3125,1.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.009119040753144686,0.25128387383385165,0.17727772529463692,0.5555555555555558,0.1764705882352941,0.0,1
0.0,0.125,1.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.011235166420649808,0.3241314971123946,0.13773985225565658,0.7407407407407409,0.11764705882352941,1.0,0
0.0,0.3125,0.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.01698563204443341,0.39546868058640616,0.37430115686608545,0.2962962962962963,0.47058823529411764,1.0,0
0.0,0.5,0.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.017284706697463986,0.30493114171479346,0.019466943364668348,,0.0,,0
0.0,0.625,1.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.02106132719671166,0.36693913816081747,0.24582242802496476,0.6481481481481484,0.11764705882352941,0.0,0
0.0,0.5,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.024792979430706526,0.2915504220346513,0.24289541744746093,0.2592592592592593,0.23529411764705882,1.0,1
0.0,0.3125,1.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.025864842049563123,0.32040870724122616,0.06976816217806756,0.7777777777777777,0.058823529411764705,0.0,0
0.0,0.5,1.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.033335760192093014,0.45836517103509555,0.48628641340539874,0.6296296296296298,0.4117647058823529,0.0,0
0.0,0.6875,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0367814237761732,0.4476854731230565,0.22428024964767465,0.24074074074074092,0.23529411764705882,0.0,1
0.0,0.5,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.039731246805825605,0.517814304753443,0.1920056991528705,0.18518518518518534,0.29411764705882354,0.0,0
0.0,0.625,1.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.04321688218124162,0.36899155930697475,0.22688203682767807,0.7777777777777777,0.1764705882352941,1.0,0
0.0,0.5,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.046898093821407943,0.37778764993336306,0.2396122098155519,0.38888888888888884,0.1764705882352941,0.0,1
0.0,0.3125,0.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.04745365413551009,0.2883784984451356,0.036161744436356884,,0.0,,0
0.0,0.5,0.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.05005681704625593,0.25542425588627277,0.1694413900977219,0.2592592592592593,0.1764705882352941,0.0,1
0.0,0.3125,0.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.05012415048047045,0.12047090182141272,0.004382772452029549,,0.0,,0
0.0,0.5,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0521320192131077,0.17470457574411377,0.13069334530981402,0.6851851851851851,0.1764705882352941,1.0,1
0.0,0.375,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.054004745222657156,0.14742780986228346,0.12189682674885012,0.6111111111111112,0.11764705882352941,0.0,0
0.0,0.5,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.05615108766099353,0.22506441581519332,0.13970667946911156,0.462962962962963,0.1764705882352941,0.0,1
0.0,0.375,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.058305043773870066,0.23051976899155938,0.14020225797958838,0.5555555555555558,0.1764705882352941,1.0,1
0.0,0.5,1.0,0.7142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.061620323181450054,0.2843891603731675,0.21579346765575877,0.8703703703703702,0.23529411764705882,0.0,1
0.0,0.3125,0.0,0.7142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.06832797045132913,0.45472234562416713,0.4366046677300956,0.18518518518518534,0.47058823529411764,0.0,1
0.0,0.125,0.0,0.7142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.07018475532981011,0.44362505553087517,0.1208592092425392,0.2962962962962963,0.11764705882352941,1.0,1
0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.07106365888453958,0.35264326965792986,0.05720834430317016,0.18518518518518534,0.11764705882352941,0.0,1
0.0,0.5,1.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.07202417151324637,0.13802754331408262,0.06252032646234378,0.6851851851851851,0.058823529411764705,1.0,1
0.0,0.3125,0.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.08330359241716084,0.48989782318969355,0.7341840764429852,0.05555555555555558,0.5294117647058824,1.0,1
0.0,0.125,1.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.08517584257205155,0.5269924478009774,0.12186585309194531,0.7222222222222223,0.11764705882352941,0.0,0
0.0,0.3125,0.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.09310215362301462,0.7871168369613507,0.5159282030632947,0.20370370370370372,0.3529411764705882,1.0,0
0.0,0.5,1.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.09650380065115952,0.4929364726788095,0.22141518638398044,0.3148148148148149,0.1764705882352941,0.0,1
0.0,0.375,0.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.10328972601240459,0.676428254109285,0.4416998342909356,0.0185185185185186,0.47058823529411764,0.0,0
0.0,0.5,1.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.1072673951049783,0.5289737894269215,0.2589087980672438,0.35185185185185186,0.11764705882352941,1.0,0
0.0,0.625,1.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.11091934168363089,0.5383207463349624,0.23770732991590654,0.5370370370370372,0.23529411764705882,1.0,0
0.0,0.5,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,1.0,0.0,0.11360173439506026,0.38508218569524666,0.1745985039723715,0.35185185185185186,0.11764705882352941,1.0,1
0.0,0.3125,1.0,0.7142857142857142,0.0,1.0,0.0,1.0,1.0,0.0,0.11689060386907907,0.35936028431808087,0.21407442969754226,0.7962962962962963,0.1764705882352941,0.0,0
0.0,0.5,1.0,0.7142857142857142,0.0,1.0,0.0,1.0,1.0,0.0,0.12609648809744742,0.5667614393602844,0.5992163664803085,0.6851851851851851,0.5294117647058824,0.0,0
0.0,0.6875,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,1.0,0.0,0.12810078792014395,0.5414393602843182,0.13046104288302798,0.18518518518518534,0.1764705882352941,0.0,0
0.0,0.8125,1.0,0.7142857142857142,0.0,1.0,0.0,1.0,1.0,0.0,0.13302445607433228,0.6024877832074634,0.32048442799399124,0.5925925925925926,0.29411764705882354,0.0,0
0.0,0.5,0.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.14607477009082162,0.7460506441581521,0.8494525406142077,0.22222222222222232,0.5882352941176471,1.0,0
0.0,0.6875,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.14838052383984254,0.7573078631719239,0.15008285453222037,0.5,0.1764705882352941,1.0,1
0.0,0.5,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.15303200312922022,0.7471434917814306,0.30276749624444416,0.40740740740740744,0.29411764705882354,0.0,1
0.0,0.3125,0.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.15677388623837843,0.39953798311861405,0.2435613510709142,0.09259259259259256,0.23529411764705882,1.0,0
0.0,0.5,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.15811389295744618,0.36347401155042214,0.08722181784392377,0.5185185185185186,0.11764705882352941,0.0,0
0.0,0.625,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.15949815415977864,0.24146601510439808,0.09010236793607038,0.5,0.058823529411764705,0.0,1
0.0,0.5,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.15994212655640164,0.11831186139493562,0.028898421892180705,0.7592592592592595,0.058823529411764705,,1
0.0,0.375,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.16262523304981916,0.16846734784540207,0.1746449644577287,0.5925925925925926,0.23529411764705882,0.0,0
0.0,0.5,0.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.16373825709665848,0.15833851621501555,0.07244738350033297,0.35185185185185186,0.058823529411764705,1.0,1
0.0,0.375,0.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.1677635116551082,0.2920746334962239,0.26200616375772406,0.16666666666666674,0.1764705882352941,0.0,1
0.0,0.5,1.0,0.7142857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.16877969927888986,0.22982674366948028,0.06614424432020567,0.7777777777777777,0.058823529411764705,0.0,0
0.0,0.6875,0.0,0.7142857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.17127222598147404,0.2813416259440249,0.16224001486735534,0.16666666666666674,0.29411764705882354,1.0,0
0.0,0.875,1.0,0.7142857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.1715610697593413,0.14181252776543762,0.018801009741215097,0.5370370370370372,0.058823529411764705,,0
0.0,1.0,1.0,0.7142857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.17181303480115465,0.11327410039982234,0.01640055133109291,0.8518518518518521,0.058823529411764705,,0
1.0,0.5,1.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.17247923132341844,0.04507330075521991,0.04336311966672345,0.462962962962963,0.058823529411764705,,1
1.0,0.3125,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.1774169371900402,0.2186761439360285,0.3213981508726828,0.0370370370370372,0.4117647058823529,0.0,1
1.0,0.125,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.18693307865592,0.5646290537538873,0.6194111907822398,0.09259259259259256,0.5294117647058824,1.0,1
1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.19294574019668026,0.7642825410928479,0.3913676418206316,0.11111111111111116,0.4117647058823529,1.0,1
1.0,0.5,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.19342730511134523,0.5978764993336295,0.031345340787660096,0.37037037037037046,0.058823529411764705,,0
1.0,0.6875,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.1961301595731013,0.34344735673034216,0.17593037121927801,0.16666666666666674,0.29411764705882354,1.0,0
1.0,0.875,1.0,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.19750704502822294,0.17033318525099958,0.08962227625404595,0.8703703703703702,0.058823529411764705,0.0,0
1.0,1.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.19842925135689957,0.18678809418036432,0.06002694708150718,0.4814814814814816,0.11764705882352941,1.0,1
1.0,0.8125,1.0,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.19869858509375768,0.0959129275877388,0.017531089808118194,0.5370370370370372,0.058823529411764705,,0
1.0,0.5,1.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.1988829787740271,0.05138160817414484,0.012002292050610956,0.7592592592592595,0.058823529411764705,,1
1.0,0.3125,1.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.20948858948113763,0.41298978231896943,0.690325378265785,0.37037037037037046,0.7647058823529411,0.0,1
1.0,0.125,1.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.21148765490258783,0.47758329631275,0.13012033265707518,0.6851851851851851,0.1764705882352941,0.0,1
1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.21270798417497752,0.516268325188805,0.07943194313236593,0.2962962962962963,0.058823529411764705,0.0,1
1.0,0.5,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.21521621408130076,0.21388716126166152,0.16326214554521382,0.8148148148148149,0.1764705882352941,0.0,0
1.0,0.6875,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.21709869511135482,0.20953354064860064,0.12253178671539858,0.6666666666666665,0.1764705882352941,0.0,0
1.0,0.875,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.2185676584429465,0.21881830297645494,0.09561567886512522,0.5370370370370372,0.11764705882352941,0.0,1
1.0,0.6875,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.22030476587474937,0.19002221235006667,0.1130693345309814,0.8888888888888888,0.1764705882352941,0.0,0
1.0,0.8125,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.22117867295556184,0.1523589515770769,0.056883120905669736,0.42592592592592604,0.11764705882352941,0.0,1
1.0,0.625,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.2230927983204234,0.16898267436694803,0.12459153489956792,0.7222222222222223,0.11764705882352941,0.0,1
1.0,0.5,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.22637143691927886,0.22654820079964463,0.213408496074089,0.574074074074074,0.23529411764705882,0.0,1
1.0,0.375,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.22654988241631382,0.2005775211017326,0.011615121339300925,0.8333333333333335,0.058823529411764705,,0
1.0,0.5,0.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.23453044089837552,0.4271168369613506,0.5194591999504422,0.07407407407407418,0.47058823529411764,1.0,1
1.0,0.375,0.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.235482626070554,0.34023989338071975,0.061978287466509734,0.20370370370370372,0.058823529411764705,1.0,0
