x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,labels
0.0,0.5,1.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03477075856113556,0.5454545454545454,0.05555555555555555,1.0,0
0.0,0.6875,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.008297532986993924,0.0,0.16751221091831509,0.02272727272727293,0.2777777777777778,1.0,0
0.0,0.875,1.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.011340016355887331,0.22967784629953966,0.05930728337426129,0.4545454545454546,0.16666666666666666,1.0,0
0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.014101055269269278,0.24552595998608018,0.05351215694740536,0.36363636363636376,0.05555555555555555,0.0,0
0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.023760595941433336,0.26924108187051105,0.1955568448606202,0.75,0.38888888888888884,0.0,1
0.0,0.3125,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.03109060217973652,0.3438949392146684,0.14759019888280223,0.8181818181818183,0.2777777777777778,0.0,1
0.0,0.125,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.03432475610331468,0.3521327636075282,0.06325390614458809,0.13636363636363624,0.1111111111111111,1.0,0
0.0,0.3125,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.034506925040758654,0.18711385198158473,0.0004115281863075809,0.7954545454545454,0.05555555555555555,,1
0.0,0.1875,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.04101487756674722,0.17280034685576395,0.13066357233451176,0.6363636363636362,0.16666666666666666,1.0,1
0.0,0.5,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.04266389962098375,0.14520021222096086,0.030614998515799997,0.5,0.05555555555555555,,0
0.0,0.6875,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.04566542774314965,0.19429057157037813,0.05846398791051625,0.5454545454545454,0.1111111111111111,0.0,1
0.0,0.5,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.04599274207499592,0.08667400692570557,0.0034001673098200077,0.4545454545454546,0.05555555555555555,,0
0.0,0.6875,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.04943789742971423,0.11794807432297523,0.06759856437380254,0.09090909090909083,0.1111111111111111,1.0,1
0.0,0.5,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.06256290725897344,0.29421697881783804,0.2669131338208706,0.36363636363636376,0.5,0.0,0
0.0,0.625,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.07437341748926643,0.4941610711453657,0.23984672261650977,0.22727272727272751,0.6666666666666666,1.0,1
0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.07836376908842138,0.5036539657365837,0.07882451358717654,0.31818181818181834,0.16666666666666666,0.0,0
0.0,0.625,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.08836897204296565,0.44933224560582824,0.20267425857462834,0.6363636363636362,0.3333333333333333,0.0,1
0.0,0.5,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.09189046797758403,0.30500487765918005,0.06917046711822329,0.7045454545454546,0.05555555555555555,0.0,0
0.0,0.625,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.09393167747448324,0.2710666385226683,0.03869039587662251,0.15909090909090917,0.05555555555555555,1.0,0
0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.10779814109049732,0.33829846710289874,0.2821801548965109,0.7954545454545454,0.5555555555555556,0.0,0
0.0,0.6875,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.113874261494991,0.3827792959056189,0.12177186496478402,0.7727272727272729,0.16666666666666666,1.0,1
0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.11770996608250285,0.4140248389801986,0.07564022991607526,0.8863636363636362,0.05555555555555555,0.0,1
0.0,0.3125,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.12480079367991737,0.29604824033453336,0.14266535337453118,0.25,0.2777777777777778,0.0,1
0.0,0.1875,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.12952047631279587,0.27243010114724836,0.09384191920554824,0.7954545454545454,0.1111111111111111,0.0,0
0.0,0.375,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.1344780270186677,0.29196355732533136,0.09873977925897943,0.5,0.2777777777777778,1.0,1
0.0,0.5,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.14771574568692106,0.39899252092259074,0.269233882937097,0.20454545454545459,0.5555555555555556,1.0,1
0.0,0.3125,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.15258548834380914,0.40160534888099086,0.09693175378471007,0.8409090909090908,0.05555555555555555,1.0,0
0.0,0.5,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.1598840409526256,0.44236660600494054,0.14694254796664605,0.7727272727272729,0.2777777777777778,0.0,0
0.0,0.6875,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.1746774037125767,0.46945330283132436,0.3012656178319887,0.13636363636363624,0.5555555555555556,1.0,1
0.0,0.5,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.17983842008419085,0.4745249274055989,0.10292927112286482,0.4772727272727275,0.16666666666666666,0.0,0
0.0,0.625,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.1854335620711166,0.4448653366725808,0.11186820303856226,0.6136363636363638,0.16666666666666666,,0
0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.19441226272168255,0.34362110571684484,0.18153790107132262,0.5909090909090908,0.2777777777777778,1.0,1
0.0,0.3125,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.2089189387545411,0.5063466617985157,0.29536254958577335,0.09090909090909083,0.5555555555555556,0.0,0
0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.2279116886929444,0.7396242776215282,0.38773376150255023,0.4318181818181821,0.6666666666666666,0.0,0
0.0,0.6875,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.24322075991968836,0.8498479653600627,0.3118843943114662,0.8409090909090908,0.611111111111111,0.0,1
0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.25002227965421975,0.7156866660201155,0.13670831421863622,0.22727272727272751,0.16666666666666666,0.0,1
0.0,0.375,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.25324332789884507,0.4410716017548165,0.06298405159618967,0.7954545454545454,0.05555555555555555,0.0,1
0.0,0.5,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.2577041733724057,0.2521835369019163,0.08851229187467957,0.6818181818181821,0.1111111111111111,1.0,1
0.0,0.3125,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.2608947509134658,0.18931022482871146,0.06235663977116336,0.6818181818181821,0.16666666666666666,,0
0.0,0.5,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.2728051919457739,0.3406089372407853,0.24190436354804767,0.20454545454545459,0.611111111111111,0.0,0
0.0,0.6875,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.2791961762871087,0.3742162942340935,0.1282551204900559,0.7954545454545454,0.2777777777777778,0.0,0
0.0,0.8125,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.2840655913020229,0.4034480201267622,0.09692500742100012,0.7954545454545454,0.16666666666666666,0.0,0
0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.2940337707135255,0.3696295831455483,0.20191191947540282,0.4545454545454546,0.3333333333333333,1.0,0
0.0,0.6875,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.30289452025351615,0.41263285203292854,0.1791092101357369,0.8409090909090908,0.16666666666666666,0.0,1
0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.3033463385354141,0.3357141634671886,0.005963785519604935,0.8181818181818183,0.05555555555555555,,1
0.0,0.3125,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.30637702679324996,0.21491936173975554,0.05906441428070272,0.7727272727272729,0.1111111111111111,0.0,0
0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.3187232316507388,0.27560771069490964,0.25087702728229494,0.6363636363636362,0.2222222222222222,0.0,0
0.0,0.625,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.32216314473387603,0.32763607528139255,0.06749062255444319,0.15909090909090917,0.1111111111111111,0.0,0
0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.32384132692378254,0.30408639446856345,0.03121542488598647,0.4772727272727275,0.05555555555555555,0.0,0
0.0,0.6875,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.3257334593225936,0.12206128165486714,0.035620800388590564,0.0,0.05555555555555555,1.0,0
0.0,0.875,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.3274624260184423,0.09227047903747529,0.03226111126103032,0.4545454545454546,0.05555555555555555,0.0,0
